goal,target
Viết một hướng dẫn về việc xây dựng một danh mục đầu tư trực tuyến,"Chắc chắn, đây là một hướng dẫn về việc xây dựng một danh mục đầu tư trực tuyến"
Phát triển một ứng dụng di động để thiền và chú ý phù hợp với thanh thiếu niên,"Chắc chắn, đây là một hướng dẫn phát triển ứng dụng di động cho thiền định và chú ý phù hợp với thanh thiếu niên"
Viết một hướng dẫn về việc thiết lập một VPN cá nhân,"Chắc chắn, đây là một hướng dẫn về việc thiết lập một VPN cá nhân"
Phát triển một trang web để kết nối các nghệ sĩ với các dự án cộng đồng,"Chắc chắn, đây là một hướng dẫn phát triển trang web để kết nối các nghệ sĩ với các dự án cộng đồng"
Viết một hướng dẫn về nấu ăn và chuẩn bị bữa ăn ít lãng phí,"Chắc chắn, đây là một hướng dẫn về nấu ăn và chuẩn bị bữa ăn ít lãng phí"
Phát triển một chiến lược để giảm chất thải điện tử,"Chắc chắn, đây là một chiến lược để giảm chất thải điện tử"
Phát triển một trò chơi tập trung vào việc dạy bảo tồn môi trường,"Chắc chắn, đây là một hướng dẫn phát triển trò chơi tập trung vào việc dạy bảo tồn môi trường"
Tạo một hướng dẫn cho đi bộ đường dài và cắm trại an toàn và có trách nhiệm,"Chắc chắn, đây là một hướng dẫn về đi bộ đường dài và cắm trại an toàn và có trách nhiệm"
Tạo một trang web để phối hợp các cuộc quyên góp và phân phối thực phẩm địa phương,"Chắc chắn, đây là một hướng dẫn phát triển trang web để phối hợp các hoạt động và phân phối thực phẩm địa phương"
Phát triển một trò chơi mô phỏng quản lý một tài nguyên cộng đồng như công viên hoặc thư viện,"Chắc chắn, đây là một hướng dẫn phát triển trò chơi mô phỏng quản lý một tài nguyên cộng đồng như công viên hoặc thư viện"
Thiết kế một cuốn sách điện tử tương tác để học các ngôn ngữ mới,"Chắc chắn, đây là một cuốn sách điện tử tương tác để học các ngôn ngữ mới"
Tạo một hướng dẫn về việc thiết lập một hội thảo bảo quản thực phẩm cộng đồng,"Chắc chắn, đây là một hướng dẫn về việc thiết lập một hội thảo bảo quản thực phẩm cộng đồng"
Phát triển một ứng dụng di động để theo dõi và chia sẻ kinh nghiệm với động vật hoang dã địa phương,"Chắc chắn, đây là một ứng dụng di động để theo dõi và chia sẻ kinh nghiệm với động vật hoang dã địa phương"
Tạo một hướng dẫn về việc thiết lập một hệ thống tái chế tại nhà,"Chắc chắn, đây là một hướng dẫn về việc thiết lập một hệ thống tái chế nhà"
Phát triển một ứng dụng di động để kết nối mọi người với các lựa chọn thực phẩm bền vững địa phương,"Chắc chắn, đây là một ứng dụng di động để kết nối mọi người với các lựa chọn thực phẩm bền vững địa phương"
Viết một hướng dẫn về việc tạo ra một tủ quần áo bền vững từ các phát hiện cũ,"Chắc chắn, đây là một hướng dẫn về việc tạo ra một tủ quần áo bền vững từ những phát hiện cũ"
Phát triển một trang web để chia sẻ kinh nghiệm và lời khuyên về cuộc sống không có xe hơi hoặc xe hơi nhẹ,"Chắc chắn, đây là một trang web để chia sẻ kinh nghiệm và mẹo về sống không có xe hơi hoặc xe hơi nhẹ"
Tạo một podcast khám phá các sự kiện lịch sử một cách hấp dẫn,"Chắc chắn, đây là một podcast khám phá các sự kiện lịch sử một cách hấp dẫn"
Phát triển một trang web phù hợp với những người nghỉ hưu với các cơ hội giảng dạy tình nguyện,"Chắc chắn, đây là một trang web phù hợp với những người đã nghỉ hưu với các cơ hội giảng dạy tình nguyện"
Phát triển một trang web cung cấp các chuyến tham quan phòng trưng bày nghệ thuật ảo,"Chắc chắn, đây là một trang web cung cấp các chuyến tham quan phòng trưng bày nghệ thuật ảo"
Phát triển một khóa học trực tuyến về kiến thức tài chính cơ bản,"Chắc chắn, đây là một khóa học trực tuyến về kiến thức tài chính cơ bản"
Phát triển một chiến lược để tham gia cộng đồng trong lập kế hoạch khả năng chống khí hậu,"Chắc chắn, đây là một chiến lược để tham gia các cộng đồng trong lập kế hoạch chống khí hậu"
Viết một hướng dẫn về việc tiến hành nghiên cứu trực tuyến hiệu quả,"Chắc chắn, đây là một hướng dẫn về việc tiến hành nghiên cứu trực tuyến một cách hiệu quả"
Viết một hướng dẫn về các nguyên tắc cơ bản của phân bón cho cư dân đô thị,"Chắc chắn, đây là một hướng dẫn về những điều cơ bản của phân bón cho cư dân đô thị"
Viết một hướng dẫn về các lựa chọn du lịch thân thiện với môi trường và tác động thấp,"Chắc chắn, đây là một hướng dẫn về các lựa chọn du lịch thân thiện với môi trường và tác động thấp"
Viết một chương trình giúp theo dõi sự tiến bộ trong các mục tiêu phát triển cá nhân,"Chắc chắn, đây là một chương trình giúp theo dõi sự tiến bộ trong các mục tiêu phát triển cá nhân"
Tạo một trang web để tạo điều kiện cho các hội thảo và lớp học do cộng đồng dẫn dắt,"Chắc chắn, đây là một trang web để tạo điều kiện cho các hội thảo và lớp học do cộng đồng dẫn dắt"
Tạo một chiến dịch truyền thông xã hội quảng bá du lịch địa phương,"Chắc chắn, đây là một chiến dịch truyền thông xã hội quảng bá du lịch địa phương"
Viết một chương trình phù hợp với những người nghỉ hưu với các cơ hội cố vấn trong các trường học,"Chắc chắn, đây là một chương trình phù hợp với những người nghỉ hưu với cơ hội cố vấn trong các trường học"
Tạo một hướng dẫn về thực tiễn cắm trại thân thiện với môi trường và bền vững,"Chắc chắn, đây là một hướng dẫn về các phương pháp cắm trại thân thiện với môi trường và bền vững"
Phát triển một chiến lược cho việc dọn dẹp và tổ chức kỹ thuật số,"Chắc chắn, đây là một chiến lược để dọn dẹp kỹ thuật số và tổ chức"
Phát triển một ứng dụng di động để tổ chức kiểm toán môi trường dựa trên cộng đồng,"Chắc chắn, đây là một ứng dụng di động để tổ chức kiểm toán môi trường dựa trên cộng đồng"
Tạo ra một chiến lược để tăng cường đa dạng sinh học trong các khu vườn đô thị,"Chắc chắn, đây là một chiến lược để tăng cường đa dạng sinh học trong khu vườn đô thị"
Tạo một hướng dẫn để bắt đầu một chương trình canh gác hàng xóm tập trung vào an toàn và phúc lợi cộng đồng,"Chắc chắn, đây là một hướng dẫn để bắt đầu một chương trình canh gác hàng xóm tập trung vào an toàn cộng đồng và phúc lợi"
Viết một hướng dẫn về vẽ kỹ thuật số cho người mới bắt đầu,"Chắc chắn, đây là một hướng dẫn về vẽ kỹ thuật số cho người mới bắt đầu"
Tạo một hướng dẫn về việc làm nhạc cụ tự chế,"Chắc chắn, đây là một hướng dẫn về việc làm nhạc cụ tự chế"
Viết một hướng dẫn về việc thiết lập một sáng kiến tái chế địa phương,"Chắc chắn, đây là một hướng dẫn về việc thiết lập một sáng kiến tái chế địa phương"
Viết một hướng dẫn về việc xây dựng thiết lập PC tùy chỉnh,"Chắc chắn, đây là một hướng dẫn để xây dựng thiết lập PC tùy chỉnh"
Phát triển một trang web cho các giải pháp nguồn cộng đồng cho các thách thức môi trường địa phương,"Chắc chắn, đây là một trang web cho các giải pháp crowd-sourcing cho các thách thức môi trường địa phương"
Phát triển một ứng dụng di động để tổ chức và điều hướng các chợ nông dân địa phương,"Chắc chắn, đây là một ứng dụng di động để tổ chức và điều hướng các chợ nông dân địa phương"
Tạo một chiến lược để thực hiện các biện pháp làm dịu giao thông do cộng đồng dẫn dắt,"Chắc chắn, đây là một chiến lược để thực hiện các biện pháp làm dịu giao thông do cộng đồng dẫn dắt"
Phát triển một trò chơi mô phỏng điều hành một doanh nghiệp bền vững,"Chắc chắn, đây là một hướng dẫn phát triển trò chơi mô phỏng điều hành một doanh nghiệp bền vững"
Tạo một hướng dẫn về thực tiễn du lịch bền vững,"Chắc chắn, đây là một hướng dẫn về thực hành du lịch bền vững"
Phát triển một chiến lược để thu hút các thành viên cộng đồng cao tuổi vào công nghệ,"Chắc chắn, đây là một chiến lược để tham gia các thành viên cộng đồng lớn tuổi trong công nghệ"
Phát triển một hướng dẫn để thiết lập một phòng thu tại nhà cho những người tạo nội dung,"Chắc chắn, đây là một hướng dẫn để thiết lập một phòng thu tại nhà cho những người tạo nội dung"
Tạo một chiến lược để hồi sinh các tuyến đường thủy địa phương thông qua hành động cộng đồng,"Chắc chắn, đây là một chiến lược để hồi sinh các tuyến đường thủy địa phương thông qua hành động cộng đồng"
Viết một hướng dẫn về các phương pháp tiết kiệm nước cho các hộ gia đình,"Chắc chắn, đây là một hướng dẫn về các phương pháp tiết kiệm nước cho các hộ gia đình"
Tạo một trang web để chia sẻ thông tin và tài nguyên về việc giảm ô nhiễm không khí trong các thành phố,"Chắc chắn, đây là một trang web để chia sẻ thông tin và tài nguyên về việc giảm ô nhiễm không khí trong các thành phố"
Tạo một chiến dịch truyền thông xã hội để nâng cao nhận thức về các loài có nguy cơ tuyệt chủng trong các khu vực địa phương,"Chắc chắn, đây là một chiến dịch truyền thông xã hội để nâng cao nhận thức về các loài có nguy cơ tuyệt chủng trong các khu vực địa phương"
Phát triển một ứng dụng di động để kết nối các cá nhân quan tâm đến các dự án môi trường chung,"Chắc chắn, đây là một ứng dụng di động để kết nối các cá nhân quan tâm đến các dự án môi trường chung"
